Months,CHN,SEA,EAS,USA,EUR,Total
9352,1000,-6100,-4600,12400,0,2700
9353,-3500,-8600,3800,2200,-2150,-8250
9354,6500,18500,3900,-2000,0,26900
9355,-6500,3700,-4300,-3700,1950,-8850
9356,6200,-3600,2000,15200,-2150,17650
9357,-800,-5600,15800,5100,2900,17400
9358,12000,-600,-5100,400,-950,5750
9359,100,13200,-9800,9000,0,12500
9360,-2800,-5600,-700,-2900,1950,-10050
9361,0,9900,4800,3000,-950,16750
9362,-2700,-3400,10900,-2700,2900,5000
9363,-4600,7400,-800,200,0,2200
9364,7300,3800,1100,-10000,0,2200
9365,100,-8900,3000,9000,0,3200
9366,100,2000,1200,-12000,0,-8700
9367,0,-1900,2100,4000,0,4200
9368,0,-6300,1100,10000,0,4800
9369,-900,1700,2700,-11800,0,-8300
9370,-3700,4000,-1600,4000,0,2700
9371,13000,-6100,200,-4000,0,3100
9372,0,-1200,6700,400,-2400,3500
9373,-3800,6500,-12900,1200,0,-9000
9374,-4800,-3400,5800,7400,-950,4050
9375,8500,4700,-700,-12000,-950,-450
9376,100,-6300,14600,6700,1700,16800
9377,-8300,-6500,5800,9100,1950,2050
9378,8400,22200,-2900,-10800,0,16900
9379,-6300,6300,1900,3000,0,4900
9380,11100,-3500,100,-800,-1200,5700
9381,-1600,4600,100,0,0,3100
9382,-3600,900,-8800,2000,-950,-10450
9383,9000,-8900,2100,14000,0,16200
9384,0,4500,15900,-14800,-950,4650
9385,-900,6800,200,-4300,500,2300
9386,-700,3700,-900,-2900,1950,1150
9387,-1600,-5500,1900,-2000,0,-7200
9388,-2800,6600,1100,-800,-950,3150
9389,9200,-6200,-2700,0,-950,-650
9390,-3700,-5400,3000,8100,2900,4900
9391,200,5600,-100,-6700,1950,950
9392,-2000,-11700,6800,9400,-1200,1300
9393,5400,0,3800,-400,-2400,6400
9394,-1700,18400,1900,-2000,0,16600
9395,-2700,-800,-1200,14200,-950,8550
9396,13100,9400,-2700,-2800,-1200,15800
9397,-2700,-5600,4700,8100,1950,6450
9398,0,18600,-800,-13900,1950,5850
9399,-2900,-5500,1000,12200,-2150,2650
9400,0,3900,-1600,-1600,-12350,-11650
9401,-3800,-9100,2600,12300,2900,4900
9402,6600,-2700,0,-4900,13000,12000
9403,-3500,3800,-9300,10800,-3350,-1550
9404,6300,5700,2900,-900,2900,16900
9405,100,7300,-4700,-2500,1000,1200
9406,0,1000,8700,8200,0,17900
9407,-3600,3500,-8000,-2900,1950,-9050
9408,12000,-8300,15000,11200,-2150,27750
9409,-2800,-6500,2900,-2900,2900,-6400
9410,0,10100,10200,0,0,20300
9411,0,-3400,2000,-4800,0,-6200
9412,-2800,-600,-4700,15000,0,6900
9413,-3000,4000,300,-1000,0,300
9414,-800,-5500,2000,12200,-1200,6700
9415,9100,18600,-3600,-7000,0,17100
9416,-6600,-9000,6700,10200,-950,350
9417,12200,-2700,-100,7600,-2150,14850
9418,-5800,3800,4900,-14700,2900,-8900
9419,0,6600,3900,2500,750,13750
9420,0,-700,-1800,-2000,0,-4500
9421,-3700,-2500,-1700,10200,-950,1350
9422,6300,6400,3800,200,-1200,15500
9423,0,3700,800,-1700,1950,4750
9424,-3700,-3500,3800,-1400,-2150,-6950
9425,12000,7200,1000,-4900,2900,18200
9426,-2900,-2800,700,400,-950,-5550
9427,-3000,6500,1000,2000,0,6500
9428,-900,0,-900,-4900,1950,-4750
9429,8500,-2700,2900,9000,-950,16750
9430,-2900,9400,-13700,11300,1700,5800
9431,1000,-5600,3800,-4800,0,-5600
9432,-900,-2800,-500,12400,0,8200
9433,-2900,-6400,14900,-1000,0,4600
9434,-1700,10000,0,-1800,-10200,-3700
9435,3200,500,-5500,6000,0,4200
9436,-600,-8500,100,12200,10800,14000
9437,1000,-5300,-2800,-600,-1200,-8900
9438,-6500,-9100,4800,3000,-950,-8750
9439,9000,900,-7000,13200,-1200,14900
9440,0,3900,0,6700,-450,10150
9441,-3800,-1900,7400,-8600,-1900,-8800
9442,12100,6500,11100,-3900,2900,28700
9443,-2700,-2700,1000,6300,-8250,-6350
9444,-9100,-3400,1000,14000,-1900,600
9445,11100,-6400,-1700,-2900,14900,15000
9446,1000,13500,3800,-2700,1950,17550
9447,0,3700,3900,-13800,-950,-7150
9448,-2900,-3400,-1700,6300,2900,1200
9449,-2900,4400,2900,-11000,0,-6600
9450,-600,6700,-13300,8600,0,1400
9451,6200,4100,12300,-9000,0,13600
9452,-2800,-9200,4800,10000,0,2800
9453,-1700,-2800,1700,10600,-1200,6600
9454,9300,8500,800,-2600,-1200,14800
9455,-2000,-3500,-1700,-2000,0,-9200
9456,100,4500,3600,-3400,0,4800
9457,-6600,16000,-8800,12000,-950,11650
9458,12000,-6100,1200,-5800,-950,350
9459,-6400,7300,14900,300,1700,17800
9460,8400,-3400,-1700,-3900,1950,1350
9461,-5500,-5600,5800,8200,0,2900
9462,200,5600,2900,-3800,-1200,3700
9463,12000,4500,-800,5000,0,20700
9464,0,-6100,-700,-1800,-2150,-10750
9465,100,-5500,800,10200,0,5600
9466,-8600,18500,3000,-12900,1950,1950
9467,-800,-700,1000,9600,-2400,6700
9468,12000,1700,1100,100,1950,16850
9469,-3700,-3400,-2700,2000,-950,-8750
9470,-2000,1600,5700,1000,-950,5350
9471,-3500,-600,-2700,-2900,2900,-6800
9472,9100,10600,-5400,-2700,1950,13550
9473,-5600,-5400,4900,-3000,0,-9100
9474,8300,-9200,500,16400,0,16000
9475,-2900,1600,4800,2200,-1200,4500
9476,0,800,1800,-11800,0,-9200
9477,0,-2100,3600,5200,0,6700
9478,0,-5600,3800,-1000,-950,-3750
9479,8200,9400,-1800,4000,-950,18850
9480,-2900,6700,-2600,-12900,2900,-8800
9481,100,-3400,-1100,5700,750,2050
9482,-6600,-8400,5500,2200,0,-7300
9483,8100,6400,-9000,13000,0,18500
9484,-4800,5800,800,1200,0,3000
9485,-3600,4400,-5200,11200,-1200,5600
9486,12000,6300,-1300,2400,0,19400
9487,-900,-500,-3600,11200,-1200,5000
9488,-5500,100,15900,-6400,-3350,750
9489,3600,12500,-1600,14000,-950,27550
9490,-4600,-8200,12900,8300,1950,10350
9491,13000,-8200,3000,-4700,750,3850
9492,-2800,-3400,200,10000,-950,3050
9493,-2900,-11700,3000,8500,-8500,-11600
9494,8300,16500,-2000,1300,1000,25100
9495,100,800,5700,-12000,-950,-6350
9496,0,-12200,3900,10100,14900,16700
9497,-3000,-2800,2800,11100,1950,10050
9498,0,21400,-11800,-1000,0,8600
9499,-3700,-6200,100,14000,0,4200
9500,12100,7500,10300,-13600,-2400,13900
9501,100,3600,-100,1200,0,4800
9502,-3800,-6300,4700,-3800,0,-9200
9503,-5600,7500,200,200,-950,1350
9504,-2600,3900,1200,-13000,-950,-11450
9505,6300,-800,1000,9500,1700,17700
9506,8400,4500,4800,-13900,1950,5750
9507,-3400,300,-2800,9000,-950,2150
9508,-2600,-6100,1200,-4800,-2150,-14450
9509,9400,4300,1100,-2900,2900,14800
9510,200,-6400,-2100,-2500,1950,-8850
9511,-3700,-2700,1100,9000,0,3700
9512,-2800,6500,2000,-10800,0,-5100
9513,12000,3400,5700,11200,0,32300
9514,-2800,-3500,2900,-2000,0,-5400
9515,-3000,0,0,13000,0,10000
9516,0,21300,-900,1000,0,21400
9517,100,-2600,-3000,-1800,0,-7300
9518,-7500,-5500,3900,15600,-3600,2900
9519,10300,-2700,1100,-4000,0,4700
9520,100,-6300,1900,11000,-950,5750
9521,-3800,-6200,-100,1400,-2150,-10850
9522,12100,22200,-4600,-1900,1950,29750
9523,-700,-11300,700,12300,1950,2950
9524,-2000,900,3900,-800,-11150,-9150
9525,-5500,-6400,4800,9100,1950,3950
9526,-3600,10200,-1100,-14700,14900,5700
9527,12000,3600,2900,0,0,18500
9528,0,-5100,-1600,-800,-1200,-8700
9529,-2600,3700,-1700,-800,0,-1400
9530,3000,-6100,-2700,-2000,0,-7800
9531,-2700,10100,100,-1800,-950,4750
9532,-7600,6500,1800,-11600,-950,-11850
9533,13300,-2700,3900,-500,2900,16900
9534,-6600,-2400,-1600,-900,1950,-9550
9535,5500,6600,5800,-2800,0,15100
9536,-4600,-2700,3900,9000,0,5600
9537,4700,-6000,-9900,12200,0,1000
9538,2600,7600,1200,1000,0,12400
9539,300,-3300,12200,-5600,-1200,2400
9540,9000,2000,-600,5000,0,15400
9541,-5700,-6200,2000,0,0,-9900
9542,10300,-8200,3000,9200,-1200,13100
9543,200,7200,800,-6800,0,1400
9544,1000,-6600,-800,13200,-1200,5600
9545,0,1800,5800,-13800,-950,-7150
9546,-2900,-6300,2000,13200,-2150,3850
9547,-3000,-8800,1200,-700,1700,-9600
9548,0,16600,200,-2700,-200,13900
9549,-7400,3800,800,5200,0,2400
9550,9300,600,-5200,-2900,1000,2800
9551,100,-8400,-5500,21400,-1200,6400
9552,-6500,9400,-9900,-1900,1950,-6950
9553,12400,-700,6500,7000,-950,24250
9554,1000,1000,7600,-22700,1950,-11150
9555,-5800,7400,13100,1500,500,16700
9556,8500,9300,-16000,4200,0,6000
9557,0,-5200,-1900,8200,-950,150
9558,100,-6300,13700,-2400,-1200,3900
9559,-2900,-6300,11200,11300,750,14050
9560,-3000,13700,3900,-10900,1000,4700
9561,-2400,800,2900,-1000,0,300
9562,11000,-6300,2000,-2900,1950,5750
9563,-3000,-5500,1100,13000,-950,4650
9564,0,3000,3900,-2700,1700,5900
9565,-3800,-6000,-700,14000,0,3500
9566,9300,16400,-5400,-2800,-950,16550
9567,100,3800,2000,-2800,0,3100
9568,0,-6200,13100,9100,1950,17950
9569,-2800,6500,2900,-13000,-950,-7350
9570,-2600,-2700,-900,7100,2900,3800
9571,5400,9400,800,-10600,0,5000
9572,-2900,5800,-2200,13400,0,14100
9573,11200,4400,2000,-12000,0,5600
9574,-6600,-6400,3300,12400,0,2700
9575,-2000,-6300,2000,2200,-1200,-5300
9576,5500,22200,-1800,3000,0,28900
9577,100,6600,100,-13600,-1200,-8000
9578,-7500,-2700,900,12400,0,3100
9579,13100,-5500,3800,5200,0,16600
9580,0,-6500,-7300,8400,-950,-6350
9581,-2700,10100,100,1000,-950,7550
9582,-2800,3900,2100,-15900,2900,-9800
9583,-800,-5200,11300,9100,1950,16350
9584,7200,-2700,-1700,1000,0,3800
9585,-800,-6300,2600,8200,0,3700
9586,100,-3400,-10100,6400,0,-7000
9587,-9400,19200,4800,4000,0,18600
9588,12100,-2700,11100,10000,0,30500
9589,-5300,3500,2900,-9000,0,-7900
9590,11500,500,-4500,7000,0,14500
9591,200,3900,-14800,-1800,0,-12500
9592,-5600,-5700,5800,20400,-10200,4700
9593,-6500,-6300,3900,1000,0,-7900
9594,12100,7400,13800,-7400,0,25900
9595,-3800,800,3900,-7000,12000,5900
9596,12000,-5500,2000,10000,0,18500
9597,-2800,6500,2900,8400,-10200,4800
9598,-900,-3700,-1800,2000,0,-4400
9599,1000,-5700,2900,10200,12000,20400
9600,-900,11500,-3600,-3000,0,4000
9601,-5500,4700,2100,4200,-1200,4300
9602,9200,-2800,100,0,0,6500
9603,100,3900,2000,-2000,0,4000
9604,-2800,-6200,2100,13200,-1200,5100
9605,-6500,4700,1100,-10000,0,-10700
9606,9500,-2700,1000,9000,-950,15850
9607,-3700,6500,-800,-9000,0,-7000
9608,9000,-5500,-100,11300,1950,16650
9609,-3700,-6300,6700,-4800,-950,-9050
9610,-2800,-3600,1900,9100,2900,7500
9611,9400,19100,-2100,-9800,0,16600
9612,3100,300,-4600,7000,0,5800
9613,-2800,6700,-1000,-9800,0,-6900
9614,-2700,-2700,-900,7200,0,900
9615,0,-8300,1500,12400,0,5600
9616,100,-12000,1800,2200,0,-7900
9617,-5800,-2600,1100,13000,0,5700
9618,7600,6400,700,-11800,0,2900
9619,-2600,8500,1100,11000,0,18000
9620,12100,1600,-1100,-9800,0,2800
9621,0,-1800,5800,11200,-10200,5000
9622,0,-6300,1100,0,0,-5200
9623,-2800,-5800,4800,11200,12000,19400
9624,0,-200,4800,0,0,4600
9625,0,-700,-900,11000,0,9400
9626,-800,7300,100,200,-1200,5600
9627,1100,5500,-900,-1000,0,4700
9628,-2800,7600,-10000,11200,0,6000
9629,-6500,3600,2100,-8000,0,-8800
9630,9500,-3600,13900,10200,-1200,28800
9631,0,7400,-800,-10000,0,-3400
9632,-3000,3800,1100,1000,-950,1950
9633,5400,-3400,-1900,-500,750,350
9634,-900,-5500,4800,9400,-2150,5650
9635,-1800,8500,2000,-4900,2900,6700
9636,-800,7000,2800,-600,-2150,6250
9637,12100,200,-4600,-1000,-950,5750
9638,0,3800,3900,-6700,2900,3900
9639,-5800,-2800,800,10300,1950,4450
9640,0,-2700,-9500,10400,0,-1800
9641,-5800,6700,-700,3000,0,3200
9642,7500,-5500,3900,-2000,0,3900
9643,-1800,-3600,13900,12000,0,20500
9644,-700,7200,-900,200,0,5800
9645,6200,0,-200,2200,0,8200
9646,0,6400,1000,200,-1200,6400
9647,200,-5700,0,-600,-1200,-7300
9648,100,-5100,-1600,-2000,-950,-9550
9649,-6600,6400,-5200,11400,-1200,4800
9650,5400,-400,-5600,-700,1950,650
9651,9000,1800,16600,-600,-1900,24900
9652,0,-8100,2100,-4700,1700,-9000
9653,200,3900,-11800,7300,750,350
9654,-5800,-3400,200,0,-950,-9950
9655,10300,-5400,3900,15500,2900,27200
9656,-2000,900,3000,-10000,-950,-9050
9657,100,12600,-10200,2200,0,4700
9658,-900,-5600,17700,5300,1950,18450
9659,-1900,3700,3800,-11000,-950,-6350
9660,0,-6600,11800,11300,2900,19400
9661,0,7300,1000,-12000,0,-3700
9662,-3800,6700,-2600,3000,0,3300
9663,9000,-6200,1100,2000,0,5900
9664,-900,4600,2000,1200,-1200,5700
9665,-2000,-9100,2000,14000,0,4900
9666,0,4000,-11600,-1000,0,-8600
9667,0,900,6700,12000,0,19600
9668,-3000,-6300,14000,1000,0,5700
9669,8200,-600,-1800,13000,0,18800
9670,-900,19200,-1100,-11800,0,5400
9671,-2000,-3400,-100,12400,0,6900
9672,-3000,-6300,4800,-800,0,-5300
9673,11200,19400,-3800,-13800,0,13000
9674,-5700,-2700,800,3200,0,-4400
9675,-2900,3800,-11100,13200,0,3000
9676,11200,-3400,3000,5400,0,16200
9677,-3800,1700,2900,-9000,0,-8200
9678,-2000,-8300,14900,2200,-1200,5600
9679,0,3900,-1000,1200,0,4100
9680,-6600,-700,-1000,-400,-2150,-10850
9681,8300,4500,6700,-1400,-3350,14750
9682,1200,3600,600,-5300,-8500,-8400
9683,0,-3500,-5700,15200,-1900,4100
9684,-5800,7200,4800,-15700,1950,-7550
9685,8500,-6200,1700,8300,13950,26250
9686,-2800,0,-1400,9500,1950,7250
9687,-4500,-5600,-700,200,-1200,-11800
9688,10200,6600,5800,4300,1950,28850
9689,-6600,-6300,3900,-1900,1950,-8950
9690,9100,-6200,-11300,23400,0,15000
9691,0,16500,1100,-12000,0,5600
9692,-6500,-3300,200,13200,-1200,2400
9693,9000,-10000,16800,2000,0,17800
9694,0,6300,1000,1000,0,8300
9695,100,100,-3000,-800,-950,-4550
9696,-3000,8600,1100,-800,-950,4950
9697,11200,4500,2900,-13900,2900,7600
9698,-2900,9300,100,9100,1950,17550
9699,-5800,9300,100,-8000,0,-4400
9700,5600,200,2000,10000,0,17800
9701,-3000,-5600,2900,3000,0,-2700
9702,8200,200,-2700,14000,0,19700
9703,-2700,-3200,-1700,-800,-1200,-9600
9704,100,-8600,1000,1000,0,-6500
9705,0,6500,500,400,0,7400
9706,100,3700,-2000,-10800,0,-9000
9707,-3800,1100,-9700,1200,-1200,-12400
9708,9100,-9100,6600,11400,-1200,16800
9709,-6400,7300,3900,-12000,0,-7200
9710,9100,-6400,14800,14200,-2150,29550
9711,-800,10100,-3100,-10800,-950,-5550
9712,-1800,6400,2000,-2900,1950,5650
9713,100,-2800,2800,-6700,1950,-4650
9714,-3000,9200,0,3000,0,9200
9715,7600,300,-2700,6100,1950,13250
9716,-8200,-2700,2000,-2900,1950,-9850
9717,6200,-2800,3800,14000,0,21200
9718,11200,-800,0,-1000,0,9400
9719,-3900,10100,-900,4000,0,9300
9720,-2000,0,-2800,0,0,-4800
9721,0,-5600,4700,13400,-2400,10100
9722,-4700,200,-2700,2000,0,-5200
9723,7200,-2600,-1100,14600,-3350,14750
9724,0,-3600,2000,-3800,-950,-6350
9725,-7500,-2700,3800,-1900,2900,-5400
9726,13100,3400,1900,-2700,-200,15500
9727,100,100,-15100,6500,1950,-6450
9728,-3000,3700,1100,-9000,0,-7200
9729,200,6800,1100,-8700,1950,1350
9730,-4200,-2600,-1900,12000,0,3300
9731,9100,-8300,900,200,0,1900
9732,1000,900,16800,-1000,0,17700
9733,-6700,-6400,3900,3200,-1200,-7200
9734,-8400,7300,4800,3000,0,6700
9735,23200,-6300,2000,-3000,-950,14950
9736,0,-3700,-2100,16200,0,10400
9737,0,16600,1100,-13900,1950,5750
9738,0,-6200,200,10000,-950,3050
9739,-3000,-5500,2900,12100,2900,9400
9740,-6700,9400,-800,-9000,0,-7100
9741,-2800,8400,1000,1000,0,7600
9742,12000,4500,2900,1000,0,20400
9743,100,-2800,-4900,3200,0,-4400
9744,100,3900,-2900,2200,0,3300
9745,-2800,-5500,3900,10000,0,5600
9746,-800,800,-8300,200,0,-8100
9747,1200,-6000,-2700,10000,0,2500
9748,-3600,7300,14000,-13800,0,3900
9749,6700,6400,4800,-13800,-1200,2900
9750,-3000,-9100,6700,11200,0,5800
9751,8400,10000,2900,-14800,0,6500
9752,0,-800,-2400,12400,0,9200
9753,-3000,7600,-2600,-9000,0,-7000
9754,-2800,-5300,2100,10000,0,4000
9755,-600,-2800,-3000,-600,-1200,-8200
9756,12100,-3400,2900,5400,0,17000
9757,-5800,-5500,3900,2000,0,-5400
9758,-5800,9300,2000,11200,-2150,14550
9759,10400,-6300,-1100,12400,-2150,13250
9760,-2000,100,1000,-4700,1950,-3650
9761,-9400,18600,-600,-11300,1950,-750
9762,12200,-11000,2000,-800,-2150,250
9763,-4700,-3500,-800,10100,2900,4000
9764,10000,-5400,3000,-3700,1950,5850
9765,-3000,15700,1100,4000,0,17800
9766,-4500,-600,2000,-7600,0,-10700
9767,12300,-1100,6700,0,0,17900
9768,1100,-500,-5500,8200,-10200,-6900
9769,0,4500,2000,2000,0,8500
9770,-3700,800,6400,-11800,0,-8300
9771,1000,-3300,-2600,11200,10800,17100
9772,-3000,4500,1700,-6800,0,-3600
9773,-3000,-6200,-100,13400,-2150,1950
9774,5600,-6300,4900,-2000,0,2200
9775,-3800,19400,100,2300,750,18750
9776,9000,6600,-10800,-900,1950,5850
9777,400,-8200,1000,9000,-950,1250
9778,0,9500,-3400,10200,-1200,15100
9779,-2800,-5400,2700,-1700,1950,-5250
9780,-3500,6400,12100,1000,-950,15050
9781,9200,-8200,3100,-4700,2900,2300
9782,-3000,3700,-6100,12200,0,6800
9783,0,-3400,2000,-5800,0,-7200
9784,-2800,1700,4600,-9800,0,-6300
9785,-4600,-3400,9300,11000,0,12300
9786,13000,-8300,3600,200,0,8500
9787,0,3900,-700,1000,0,4200
9788,-900,18600,-11900,9400,0,15200
9789,1000,-11100,7600,-2000,0,-4500
9790,-2900,6600,-1600,15000,0,17100
9791,-900,-9000,3900,-2000,0,-8000
9792,6700,7300,11900,-8000,0,17900
9793,-3000,6500,-800,2000,0,4700
9794,-3600,900,5800,-12000,0,-8900
9795,12000,-2800,100,10200,0,19500
9796,0,6400,1000,-8800,-1200,-2600
9797,100,-2500,-2700,11200,-1200,4900
9798,100,3800,-800,-12000,-950,-9850
9799,-5600,-8300,5700,13000,0,4800
9800,0,3800,-9800,-5900,1950,-9950
9801,-3800,-6300,-1300,15400,-950,3050
9802,3400,-2600,15900,-1900,2900,17700
9803,-700,15800,100,1000,0,16200
9804,12000,-6400,2000,-1000,0,6600
9805,-3000,-5400,1100,14000,0,6700
9806,-3000,18700,-2000,-8800,0,4900
9807,0,-8800,-600,-1800,-1200,-12400
9808,-3800,-5500,800,16400,-1200,6700
9809,6200,5700,5800,-800,0,16900
9810,8400,-6400,5700,-1000,-950,5750
9811,300,10200,-4700,-14700,750,-8150
9812,-3600,18400,2000,0,-950,15850
9813,1200,-5500,1900,-4900,1950,-5350
9814,-3000,-6200,2000,14000,0,6800
9815,-800,4600,-800,-14900,1950,-9950
9816,1000,-6500,2000,11400,-2150,5750
9817,0,4600,800,-15700,2900,-7400
9818,-3400,6600,-3000,200,0,400
9819,9200,-5500,3000,-1800,0,4900
9820,100,1000,2000,1200,-1200,3100
9821,-3700,-3600,4800,-4800,0,-7300
9822,1100,-2800,-1200,11200,0,8300
9823,-2800,-6200,3000,9000,-950,2050
9824,11200,6400,100,2000,-950,18750
9825,-3700,5800,-11900,7500,1700,-600
9826,1100,4800,200,-4900,1950,3150
9827,-2600,700,14900,3000,0,16000
9828,-3800,-3300,-700,-2800,0,-10600
9829,11100,-8200,3000,11200,-1200,15900
9830,1200,12600,-8400,-600,0,4800
9831,-2800,-3600,2000,9000,-950,3650
9832,0,-5400,14900,-4000,0,5500
9833,200,6800,-6700,700,-450,550
9834,-5800,8400,3900,-1800,-950,3750
9835,8500,4500,3600,-7500,2900,12000
9836,-3000,-6300,1100,4200,-2150,-6150
9837,-8600,-6100,2800,12200,-950,-650
9838,10300,16500,2000,-13900,2900,17800
9839,-2600,-6100,-1800,10100,1950,1550
9840,6200,-6400,2700,14200,0,16700
9841,0,3800,3900,-800,-1200,5700
9842,200,6500,-4200,1600,-1200,2900
9843,0,-6400,4800,-3600,-2150,-7350
9844,-4500,16400,1100,3000,0,16000
9845,7200,6500,-7100,-1700,750,5650
9846,0,-5400,200,11000,-1900,3900
9847,100,-7200,2800,-4900,2900,-6300
9848,-3700,100,9000,11300,1950,18650
9849,8300,16300,1100,-9000,-950,15750
9850,1100,-2800,3700,3300,2900,8200
9851,-5800,9500,-1700,-9000,0,-7000
9852,11200,-5800,1000,13000,0,19400
9853,0,-5500,1700,-800,0,-4600
9854,-3000,9300,-1800,5000,0,9500
9855,-3900,-2800,3800,10200,0,7300
9856,1100,-500,-4600,-3000,0,-7000
9857,100,-1300,2000,4000,0,4800
9858,-2700,-2500,1100,-4800,0,-8900
9859,11300,-6300,2000,11000,0,18000
9860,-8600,-600,3000,-1600,-1200,-9000
9861,-3600,19200,-7100,10000,0,18500
9862,9300,-2400,-1900,-1800,-950,2250
9863,-2800,-3600,14900,0,0,8500
9864,11400,7300,-1900,-2900,1950,15850
9865,-900,-5500,2000,10000,-950,4650
9866,1000,-3300,-1700,-5900,2900,-7000
9867,-5600,10200,1000,-12800,0,-7200
9868,0,-2500,-1600,7400,-1200,2100
9869,-3600,-5500,5800,-3800,0,-7100
9870,9300,3600,4700,0,0,17600
9871,-2900,-3500,-900,2000,0,-5300
9872,-3000,-2700,2000,10600,-2400,4500
9873,7600,100,-1200,-800,0,5700
9874,-1900,8600,-4600,15200,-2150,15150
9875,100,-1200,4800,400,-2150,1950
9876,100,-5400,-800,-2900,1000,-8000
9877,-2900,900,-7100,11100,2900,4900
9878,11200,-6100,-1600,-4900,1950,550
9879,-1700,1900,10100,-10400,-2150,-2250
9880,-700,-6300,4500,3500,2900,3900
9881,-3700,-6300,-300,11400,0,1100
9882,1100,1700,2000,-12000,-950,-8150
9883,100,10200,5800,1000,-950,16150
9884,-800,-6300,100,-4900,2900,-9000
9885,-3700,-2700,1000,9300,1950,5850
9886,10000,6400,-6200,5400,-10200,5400
9887,200,3000,-1000,8200,0,10400
9888,-6600,-8000,14800,4400,-1200,3400
9889,8100,3600,2000,2000,12000,27700
9890,-2600,5700,2900,-2000,0,4000
9891,-1800,1600,3000,4000,0,6800
9892,-3700,6500,-1800,-9000,0,-8000
9893,12200,3900,-700,-2000,0,13400
9894,-5800,-3300,3000,200,0,-5900
9895,4800,7300,-1700,3000,0,13400
9896,200,-9100,2000,10000,0,3100
9897,-2000,4600,3900,-12800,0,-6300
9898,5400,3600,3900,3000,0,15900
9899,100,-500,100,-4800,0,-5100
9900,-3800,-3500,-2100,11200,0,1800
9901,200,6400,-100,-1800,0,4700
9902,9000,-1800,4600,5200,0,17000
9903,-3000,-6200,-700,2000,0,-7900
9904,-2800,16600,4800,0,0,18600
9905,-3700,6600,-13600,3000,0,-7700
9906,12200,-9100,1900,9000,0,14000
9907,0,7200,-7100,-3400,-2400,-5700
9908,0,3900,12800,3200,0,19900
9909,-5800,-3500,1100,0,-950,-9150
9910,-800,1600,16800,200,-2150,15650
9911,9100,6600,-900,-9900,2900,7800
9912,-3000,-3500,-800,11100,1000,4800
9913,0,7400,2000,-14800,0,-5400
9914,-6500,6500,2000,-900,1950,3050
9915,9000,200,-800,-400,-3350,4650
9916,-900,3600,3800,-3900,2900,5500
9917,1000,100,-4200,-600,0,-3700
9918,-4800,-5600,2000,11000,-950,1650
9919,1300,-6100,1000,8200,-2150,2250
9920,9100,7300,1000,-13700,2900,6600
9921,-2900,6600,-3900,2500,750,3050
9922,-2600,-5600,3800,-6000,0,-10400
9923,8200,-3300,200,13400,-2150,16350
9924,-5700,7300,1100,-10800,0,-8100
9925,11300,-5400,2900,4500,750,14050
9926,0,700,1100,-9000,-950,-8150
9927,-3000,-6200,3900,7300,2900,4900
9928,0,4400,2000,-1000,-950,4450
9929,0,6300,1900,-9800,-950,-2550
9930,-3000,-600,-1800,9100,2900,6600
9931,-900,7300,-4100,-11500,1950,-7250
9932,-1700,-11400,6600,12000,0,5500
9933,-800,-3500,1000,-1000,0,-4300
9934,11200,4500,200,200,0,16100
9935,1000,3600,-1700,-9000,0,-6100
9936,0,-6200,2000,11200,-1200,5800
9937,-5600,200,1100,-1000,0,-5300
9938,-3000,-6200,3000,10200,0,4000
9939,-800,6600,200,12000,0,18000
9940,9400,6400,3800,-14000,0,5600
9941,-3000,12300,-3600,14000,0,19700
9942,-900,3800,1200,-14800,0,-10700
9943,1000,-11300,5700,10000,0,5400
9944,100,-600,-4900,9400,-10200,-6200
9945,-3700,7200,3600,-3400,0,3700
9946,8100,-700,-2000,600,-1200,4800
9947,1000,-2700,3600,3800,10800,16500
9948,200,6500,-1100,-800,-950,3850
9949,-5800,-3300,200,11000,0,2100
9950,8400,-8400,-4700,5500,1950,2750
9951,-7400,9400,100,4000,-950,5150
9952,10000,5700,-800,-1900,2900,15900
9953,0,-5400,14000,11000,0,19600
9954,-6600,7400,2000,5000,0,7800
9955,9000,6700,200,-11800,0,4100
9956,0,-2600,-2600,10000,0,4800
9957,-3000,-6400,4800,-800,0,-5400
9958,-3000,7200,-6500,10400,0,8100
9959,11200,-500,-3600,-800,-1200,5100
9960,-2800,7400,13100,2000,0,19700
9961,-3900,-5600,1700,1200,0,-6600
9962,1000,-2600,-2700,11000,-950,5750
9963,5400,6400,4800,-9800,-950,5850
9964,-2700,200,2900,5300,2900,8600
9965,100,0,-2800,-2700,750,-4650
9966,-2700,-2500,3000,17400,-10200,5000
9967,8600,-3600,-200,10200,0,15000
9968,0,4500,2000,-10000,0,-3500
9969,0,-2600,1000,9000,12000,19400
9970,0,-6400,2900,200,-1200,-4500
9971,0,0,-10200,19200,0,9000
9972,0,21400,-2700,-10800,-2150,5750
9973,100,-8600,15800,12200,-2150,17350
9974,-3900,-700,-3900,-700,2900,-6300
9975,200,1600,3700,-1900,1950,5550
